Bandit,Reward,Algorithm
Bandit,3.5424707518214356,Epsilon Greedy
Bandit,3.683046579072175,Epsilon Greedy
Bandit,4.2651742832369095,Epsilon Greedy
Bandit,3.6779741054955584,Epsilon Greedy
Bandit,3.409983267310589,Epsilon Greedy
Bandit,2.6590624237282947,Epsilon Greedy
Bandit,4.568362218721537,Epsilon Greedy
Bandit,2.5178653989753292,Epsilon Greedy
Bandit,2.0247869332422264,Epsilon Greedy
Bandit,5.735732523601069,Epsilon Greedy
Bandit,-0.22613950039241182,Epsilon Greedy
Bandit,4.648039734505336,Epsilon Greedy
Bandit,3.3363399269411054,Epsilon Greedy
Bandit,2.397537500723554,Epsilon Greedy
Bandit,3.3719030682254827,Epsilon Greedy
Bandit,5.316085121195728,Epsilon Greedy
Bandit,3.600435726910692,Epsilon Greedy
Bandit,3.9473640660775358,Epsilon Greedy
Bandit,5.905689156581261,Epsilon Greedy
Bandit,3.513065962552151,Epsilon Greedy
Bandit,3.2156521263361166,Epsilon Greedy
Bandit,4.686615888251059,Epsilon Greedy
Bandit,4.983018873917976,Epsilon Greedy
Bandit,5.495881061510508,Epsilon Greedy
Bandit,2.3488362943567296,Epsilon Greedy
Bandit,3.1300982084553772,Epsilon Greedy
Bandit,5.2809814527777155,Epsilon Greedy
Bandit,3.9631521849400118,Epsilon Greedy
Bandit,3.6628776920127812,Epsilon Greedy
Bandit,5.545948807945283,Epsilon Greedy
Bandit,3.344010582462561,Epsilon Greedy
Bandit,3.721960662128378,Epsilon Greedy
Bandit,2.650320943700387,Epsilon Greedy
Bandit,2.0085085307916444,Epsilon Greedy
Bandit,1.1463459251533434,Epsilon Greedy
Bandit,4.85922233883249,Epsilon Greedy
Bandit,4.489373071854764,Epsilon Greedy
Bandit,3.5780730248154153,Epsilon Greedy
Bandit,4.355786476281116,Epsilon Greedy
Bandit,4.020699229587909,Epsilon Greedy
Bandit,4.049100639556972,Epsilon Greedy
Bandit,1.4638776802905422,Epsilon Greedy
Bandit,4.247391051359938,Epsilon Greedy
Bandit,4.410528261837781,Epsilon Greedy
Bandit,2.647646556182875,Epsilon Greedy
Bandit,3.5857584728741685,Epsilon Greedy
Bandit,4.0553903976858106,Epsilon Greedy
Bandit,3.2567948118674606,Epsilon Greedy
Bandit,4.018144517592366,Epsilon Greedy
Bandit,3.588410155223266,Epsilon Greedy
Bandit,4.889548877929605,Epsilon Greedy
Bandit,4.349539270729663,Epsilon Greedy
Bandit,3.952634053335421,Epsilon Greedy
Bandit,3.3185754321136818,Epsilon Greedy
Bandit,3.097475073783243,Epsilon Greedy
Bandit,3.7033721820290686,Epsilon Greedy
Bandit,4.146091211219225,Epsilon Greedy
Bandit,5.8242552143885185,Epsilon Greedy
Bandit,2.9932300760753208,Epsilon Greedy
Bandit,3.5816890109390083,Epsilon Greedy
Bandit,4.956785654184743,Epsilon Greedy
Bandit,0.5837400135677266,Epsilon Greedy
Bandit,4.316117034851125,Epsilon Greedy
Bandit,3.946144390244068,Epsilon Greedy
Bandit,2.6871437747674887,Epsilon Greedy
Bandit,4.879465002106666,Epsilon Greedy
Bandit,6.675613151015357,Epsilon Greedy
Bandit,3.0155864602243163,Epsilon Greedy
Bandit,4.50066287200231,Epsilon Greedy
Bandit,3.592185530103365,Epsilon Greedy
Bandit,2.470769813862959,Epsilon Greedy
Bandit,3.850010508250054,Epsilon Greedy
Bandit,3.8003906292139114,Epsilon Greedy
Bandit,5.230380288443588,Epsilon Greedy
Bandit,0.3583977880335588,Epsilon Greedy
Bandit,3.1278312959839325,Epsilon Greedy
Bandit,4.842983284363571,Epsilon Greedy
Bandit,5.183810088574253,Epsilon Greedy
Bandit,4.7422714139720945,Epsilon Greedy
Bandit,4.722824671966975,Epsilon Greedy
Bandit,5.5565291155195995,Epsilon Greedy
Bandit,4.394315153750656,Epsilon Greedy
Bandit,1.0969229948227641,Epsilon Greedy
Bandit,2.3161934505101938,Epsilon Greedy
Bandit,5.309669650501924,Epsilon Greedy
Bandit,2.835268211179952,Epsilon Greedy
Bandit,4.846029844114511,Epsilon Greedy
Bandit,3.5843003303123573,Epsilon Greedy
Bandit,4.643083508704294,Epsilon Greedy
Bandit,2.9701965346627945,Epsilon Greedy
Bandit,3.9009841042499556,Epsilon Greedy
Bandit,3.9245943069756515,Epsilon Greedy
Bandit,5.170052076758469,Epsilon Greedy
Bandit,5.5280292397305875,Epsilon Greedy
Bandit,3.427640297472653,Epsilon Greedy
Bandit,4.261376350318115,Epsilon Greedy
Bandit,3.2691899669476254,Epsilon Greedy
Bandit,5.049092125338763,Epsilon Greedy
Bandit,3.719386842806528,Epsilon Greedy
Bandit,3.1037668178818816,Epsilon Greedy
Bandit,4.435912844516402,Epsilon Greedy
Bandit,4.119759190149285,Epsilon Greedy
Bandit,2.1700217527572923,Epsilon Greedy
Bandit,2.092036434930757,Epsilon Greedy
Bandit,2.0048466910016227,Epsilon Greedy
Bandit,5.099529397497674,Epsilon Greedy
Bandit,3.6133086674856223,Epsilon Greedy
Bandit,6.197562638024634,Epsilon Greedy
Bandit,4.3134149731022156,Epsilon Greedy
Bandit,2.1175769212573607,Epsilon Greedy
Bandit,5.243930074415889,Epsilon Greedy
Bandit,2.8232959849807227,Epsilon Greedy
Bandit,3.39177744197201,Epsilon Greedy
Bandit,4.854450420287076,Epsilon Greedy
Bandit,3.420600084017486,Epsilon Greedy
Bandit,3.7646151805489443,Epsilon Greedy
Bandit,4.793476429801101,Epsilon Greedy
Bandit,3.085430442177686,Epsilon Greedy
Bandit,3.304773421773465,Epsilon Greedy
Bandit,4.738390923826665,Epsilon Greedy
Bandit,3.929772292796233,Epsilon Greedy
Bandit,2.7400773654207233,Epsilon Greedy
Bandit,1.7111591166882358,Epsilon Greedy
Bandit,3.194518462746715,Epsilon Greedy
Bandit,3.537558525626557,Epsilon Greedy
Bandit,3.8735435045563307,Epsilon Greedy
Bandit,2.978705040560476,Epsilon Greedy
Bandit,4.284476857608381,Epsilon Greedy
Bandit,4.48631454140418,Epsilon Greedy
Bandit,3.1878387632550917,Epsilon Greedy
Bandit,6.6070940573561945,Epsilon Greedy
Bandit,2.9619203987389406,Epsilon Greedy
Bandit,4.146959241643539,Epsilon Greedy
Bandit,3.5918421462850247,Epsilon Greedy
Bandit,3.122501317514225,Epsilon Greedy
Bandit,3.4441298056871417,Epsilon Greedy
Bandit,5.073671465618062,Epsilon Greedy
Bandit,3.834141032133758,Epsilon Greedy
Bandit,3.4032944053130536,Epsilon Greedy
Bandit,2.913977783237325,Epsilon Greedy
Bandit,5.092341575971474,Epsilon Greedy
Bandit,1.8563763570186036,Epsilon Greedy
Bandit,3.006399328263993,Epsilon Greedy
Bandit,4.444577703775119,Epsilon Greedy
Bandit,3.7422914564027154,Epsilon Greedy
Bandit,4.0444781339535565,Epsilon Greedy
Bandit,3.236097415283622,Epsilon Greedy
Bandit,2.5241516707021723,Epsilon Greedy
Bandit,2.8424683826845296,Epsilon Greedy
Bandit,3.2387710617300445,Epsilon Greedy
Bandit,3.9489312658584006,Epsilon Greedy
Bandit,4.250942686738017,Epsilon Greedy
Bandit,3.130842282440045,Epsilon Greedy
Bandit,4.7964980416963305,Epsilon Greedy
Bandit,2.6230334669974873,Epsilon Greedy
Bandit,3.183333833791741,Epsilon Greedy
Bandit,4.19670015969824,Epsilon Greedy
Bandit,2.2665358875191597,Epsilon Greedy
Bandit,3.696113504035228,Epsilon Greedy
Bandit,2.938338815588408,Epsilon Greedy
Bandit,3.9964632176682766,Epsilon Greedy
Bandit,5.579906196539477,Epsilon Greedy
Bandit,5.458966611472446,Epsilon Greedy
Bandit,1.5231113966645702,Epsilon Greedy
Bandit,-1.0259828349673459,Epsilon Greedy
Bandit,4.977632406134655,Epsilon Greedy
Bandit,3.702785384250347,Epsilon Greedy
Bandit,4.185303711990039,Epsilon Greedy
Bandit,4.050958685431663,Epsilon Greedy
Bandit,0.49373803551593975,Epsilon Greedy
Bandit,4.7054806379643415,Epsilon Greedy
Bandit,4.339353824140217,Epsilon Greedy
Bandit,3.34158929662655,Epsilon Greedy
Bandit,6.269428996960492,Epsilon Greedy
Bandit,3.410670302840066,Epsilon Greedy
Bandit,3.1607623992164156,Epsilon Greedy
Bandit,2.958006241070497,Epsilon Greedy
Bandit,4.310765150699862,Epsilon Greedy
Bandit,5.7165538873014095,Epsilon Greedy
Bandit,5.023950444249188,Epsilon Greedy
Bandit,3.134272616394717,Epsilon Greedy
Bandit,3.781271495608698,Epsilon Greedy
Bandit,1.4883356595461026,Epsilon Greedy
Bandit,2.047088550443416,Epsilon Greedy
Bandit,4.161223965727975,Epsilon Greedy
Bandit,2.1786980163501237,Epsilon Greedy
Bandit,4.340166516436928,Epsilon Greedy
Bandit,-0.8576736281658166,Epsilon Greedy
Bandit,5.235520733093044,Epsilon Greedy
Bandit,3.9285302587998663,Epsilon Greedy
Bandit,4.417858074318622,Epsilon Greedy
Bandit,6.583895704696927,Epsilon Greedy
Bandit,2.7411318262999416,Epsilon Greedy
Bandit,5.231064781567387,Epsilon Greedy
Bandit,2.237144473269806,Epsilon Greedy
Bandit,1.3644896741906218,Epsilon Greedy
Bandit,3.472131012909453,Epsilon Greedy
Bandit,5.801622210529828,Epsilon Greedy
Bandit,0.3774162299069268,Epsilon Greedy
Bandit,4.734560574267157,Epsilon Greedy
Bandit,4.720271576436833,Epsilon Greedy
Bandit,2.4308212450101783,Epsilon Greedy
Bandit,3.3519295411088463,Epsilon Greedy
Bandit,3.732617084669987,Epsilon Greedy
Bandit,3.136253181426527,Epsilon Greedy
Bandit,4.484003120008261,Epsilon Greedy
Bandit,2.3415236700994644,Epsilon Greedy
Bandit,6.21724917599593,Epsilon Greedy
Bandit,2.798255010808464,Epsilon Greedy
Bandit,3.125138372359908,Epsilon Greedy
Bandit,3.5528481007264276,Epsilon Greedy
Bandit,4.45882826975171,Epsilon Greedy
Bandit,5.632916453734876,Epsilon Greedy
Bandit,4.431686020494694,Epsilon Greedy
Bandit,3.670101454683731,Epsilon Greedy
Bandit,4.268243809830322,Epsilon Greedy
Bandit,4.89013846778101,Epsilon Greedy
Bandit,4.254886432661714,Epsilon Greedy
Bandit,4.280095584345376,Epsilon Greedy
Bandit,5.014480343341794,Epsilon Greedy
Bandit,4.259686068905457,Epsilon Greedy
Bandit,3.258527349206414,Epsilon Greedy
Bandit,2.097478411801424,Epsilon Greedy
Bandit,4.146891251997017,Epsilon Greedy
Bandit,3.526143235115333,Epsilon Greedy
Bandit,4.824809600002461,Epsilon Greedy
Bandit,3.2672021875700983,Epsilon Greedy
Bandit,4.868876568012182,Epsilon Greedy
Bandit,5.49455608430539,Epsilon Greedy
Bandit,2.501911744734449,Epsilon Greedy
Bandit,4.722810521903102,Epsilon Greedy
Bandit,4.330408733706143,Epsilon Greedy
Bandit,5.403213731024811,Epsilon Greedy
Bandit,3.668365899841427,Epsilon Greedy
Bandit,3.5052655404746407,Epsilon Greedy
Bandit,4.8473633762586505,Epsilon Greedy
Bandit,3.472324082959254,Epsilon Greedy
Bandit,3.4161733718846023,Epsilon Greedy
Bandit,4.115764548871997,Epsilon Greedy
Bandit,3.08792987046146,Epsilon Greedy
Bandit,4.542581426660037,Epsilon Greedy
Bandit,4.64424246243566,Epsilon Greedy
Bandit,4.812213524804057,Epsilon Greedy
Bandit,3.1683452929385143,Epsilon Greedy
Bandit,3.7221171279762766,Epsilon Greedy
Bandit,4.725881349615142,Epsilon Greedy
Bandit,6.431482251408969,Epsilon Greedy
Bandit,3.1968380305232222,Epsilon Greedy
Bandit,2.8918718808957546,Epsilon Greedy
Bandit,5.473734268156921,Epsilon Greedy
Bandit,2.4452759310790038,Epsilon Greedy
Bandit,5.4845407998375935,Epsilon Greedy
Bandit,4.800755066314831,Epsilon Greedy
Bandit,3.1042529685378297,Epsilon Greedy
Bandit,2.975206609379984,Epsilon Greedy
Bandit,4.178531125658261,Epsilon Greedy
Bandit,4.308519105422599,Epsilon Greedy
Bandit,4.7821048168206435,Epsilon Greedy
Bandit,3.447474919933373,Epsilon Greedy
Bandit,3.76279331754216,Epsilon Greedy
Bandit,3.1917492149374325,Epsilon Greedy
Bandit,5.579547786471874,Epsilon Greedy
Bandit,3.295641389254456,Epsilon Greedy
Bandit,4.058576023715666,Epsilon Greedy
Bandit,3.0137087161348064,Epsilon Greedy
Bandit,3.813282769692796,Epsilon Greedy
Bandit,5.247653102492292,Epsilon Greedy
Bandit,5.227531966576953,Epsilon Greedy
Bandit,4.241560036287443,Epsilon Greedy
Bandit,3.3184881399686157,Epsilon Greedy
Bandit,3.895625749596778,Epsilon Greedy
Bandit,3.533002022414503,Epsilon Greedy
Bandit,2.9433794327333196,Epsilon Greedy
Bandit,5.573247432637071,Epsilon Greedy
Bandit,2.3597486724526995,Epsilon Greedy
Bandit,3.3259270943703414,Epsilon Greedy
Bandit,3.6147986979085913,Epsilon Greedy
Bandit,4.096233571775204,Epsilon Greedy
Bandit,3.0633430772227754,Epsilon Greedy
Bandit,3.4234903872123303,Epsilon Greedy
Bandit,5.074015754999055,Epsilon Greedy
Bandit,4.296784497806644,Epsilon Greedy
Bandit,2.992380410090828,Epsilon Greedy
Bandit,4.641208208840853,Epsilon Greedy
Bandit,4.3946931967260054,Epsilon Greedy
Bandit,4.863645072357273,Epsilon Greedy
Bandit,4.293840750719367,Epsilon Greedy
Bandit,4.443717529562809,Epsilon Greedy
Bandit,4.344487510124884,Epsilon Greedy
Bandit,2.327022672914272,Epsilon Greedy
Bandit,4.804799224881046,Epsilon Greedy
Bandit,4.235156984572583,Epsilon Greedy
Bandit,3.1904078104549995,Epsilon Greedy
Bandit,4.64764054295047,Epsilon Greedy
Bandit,3.5178072885954492,Epsilon Greedy
Bandit,4.37551328506444,Epsilon Greedy
Bandit,3.7646254761094466,Epsilon Greedy
Bandit,3.4789001216360576,Epsilon Greedy
Bandit,5.629493591160763,Epsilon Greedy
Bandit,4.789764920313752,Epsilon Greedy
Bandit,4.087268631089366,Epsilon Greedy
Bandit,3.975404253190614,Epsilon Greedy
Bandit,5.419482694303093,Epsilon Greedy
Bandit,3.0419080795935294,Epsilon Greedy
Bandit,3.783476880421016,Epsilon Greedy
Bandit,2.380503552951282,Epsilon Greedy
Bandit,4.870044231318232,Epsilon Greedy
Bandit,6.360687278462359,Epsilon Greedy
Bandit,4.223416838073379,Epsilon Greedy
Bandit,4.945855456999271,Epsilon Greedy
Bandit,5.395666176696292,Epsilon Greedy
Bandit,4.332501892971389,Epsilon Greedy
Bandit,2.4161772785592355,Epsilon Greedy
Bandit,3.436167603675313,Epsilon Greedy
Bandit,4.170543245449543,Epsilon Greedy
Bandit,3.23801419746576,Epsilon Greedy
Bandit,3.539593594326675,Epsilon Greedy
Bandit,4.449924149027212,Epsilon Greedy
Bandit,4.555297736402983,Epsilon Greedy
Bandit,4.862226628650373,Epsilon Greedy
Bandit,1.7450611469443222,Epsilon Greedy
Bandit,1.782091527986636,Epsilon Greedy
Bandit,4.061682765890026,Epsilon Greedy
Bandit,4.208340524690871,Epsilon Greedy
Bandit,2.587702371673771,Epsilon Greedy
Bandit,3.0359716902335823,Epsilon Greedy
Bandit,3.5766918487451846,Epsilon Greedy
Bandit,3.3088255335661256,Epsilon Greedy
Bandit,1.5430969212131709,Epsilon Greedy
Bandit,4.17721771613098,Epsilon Greedy
Bandit,3.02004484461216,Epsilon Greedy
Bandit,4.643010803723172,Epsilon Greedy
Bandit,5.023232997772533,Epsilon Greedy
Bandit,4.223605866941106,Epsilon Greedy
Bandit,3.2589536014665472,Epsilon Greedy
Bandit,3.3633628349603732,Epsilon Greedy
Bandit,1.5973806347906438,Epsilon Greedy
Bandit,4.726213584336476,Epsilon Greedy
Bandit,1.4130803817333721,Epsilon Greedy
Bandit,2.1760121256610736,Epsilon Greedy
Bandit,3.6743522874812435,Epsilon Greedy
Bandit,4.978871969046127,Epsilon Greedy
Bandit,5.565603636233586,Epsilon Greedy
Bandit,4.876872693688892,Epsilon Greedy
Bandit,5.035251341867625,Epsilon Greedy
Bandit,4.541511866201464,Epsilon Greedy
Bandit,4.052217944444608,Epsilon Greedy
Bandit,0.7965136560358175,Epsilon Greedy
Bandit,4.781791527075478,Epsilon Greedy
Bandit,5.642695909666552,Epsilon Greedy
Bandit,4.35530517729337,Epsilon Greedy
Bandit,3.066796899271662,Epsilon Greedy
Bandit,4.209869398096033,Epsilon Greedy
Bandit,3.4147827044574406,Epsilon Greedy
Bandit,1.9740130543111718,Epsilon Greedy
Bandit,2.4905931357404096,Epsilon Greedy
Bandit,3.8729370805858037,Epsilon Greedy
Bandit,4.027854261487094,Epsilon Greedy
Bandit,3.747297234074733,Epsilon Greedy
Bandit,4.062586950955252,Epsilon Greedy
Bandit,4.056401452911581,Epsilon Greedy
Bandit,5.277266658876357,Epsilon Greedy
Bandit,4.539987991683226,Epsilon Greedy
Bandit,5.152711287932861,Epsilon Greedy
Bandit,5.330822191036811,Epsilon Greedy
Bandit,4.852481859309985,Epsilon Greedy
Bandit,3.934131873955942,Epsilon Greedy
Bandit,2.7375865552064034,Epsilon Greedy
Bandit,2.841062066444858,Epsilon Greedy
Bandit,2.6639770319455396,Epsilon Greedy
Bandit,4.605719459304699,Epsilon Greedy
Bandit,3.4490658476153815,Epsilon Greedy
Bandit,4.405922345880071,Epsilon Greedy
Bandit,5.165805830286331,Epsilon Greedy
Bandit,5.402501478451329,Epsilon Greedy
Bandit,2.9969116624095378,Epsilon Greedy
Bandit,2.9461136294470727,Epsilon Greedy
Bandit,4.768960621312893,Epsilon Greedy
Bandit,4.7288681539257444,Epsilon Greedy
Bandit,4.058226708845632,Epsilon Greedy
Bandit,4.389152838173188,Epsilon Greedy
Bandit,3.2406928527802648,Epsilon Greedy
Bandit,4.610714770048763,Epsilon Greedy
Bandit,4.390063694281464,Epsilon Greedy
Bandit,5.264682680103886,Epsilon Greedy
Bandit,2.6272452385685217,Epsilon Greedy
Bandit,5.299829553242115,Epsilon Greedy
Bandit,4.051453051013246,Epsilon Greedy
Bandit,3.6307298076172336,Epsilon Greedy
Bandit,0.16539071640445435,Epsilon Greedy
Bandit,5.067208725052732,Epsilon Greedy
Bandit,5.820845983010203,Epsilon Greedy
Bandit,2.9610815352962,Epsilon Greedy
Bandit,2.2595571872776397,Epsilon Greedy
Bandit,3.9361883538069784,Epsilon Greedy
Bandit,2.9321260813993457,Epsilon Greedy
Bandit,2.247707674826387,Epsilon Greedy
Bandit,2.778515100937806,Epsilon Greedy
Bandit,4.9052626579260465,Epsilon Greedy
Bandit,4.284171373531223,Epsilon Greedy
Bandit,3.818263700445581,Epsilon Greedy
Bandit,4.6627433852576985,Epsilon Greedy
Bandit,2.8212900896331123,Epsilon Greedy
Bandit,5.691927044543403,Epsilon Greedy
Bandit,4.690085758545994,Epsilon Greedy
Bandit,2.241769498508054,Epsilon Greedy
Bandit,4.567099223192599,Epsilon Greedy
Bandit,5.465653376745605,Epsilon Greedy
Bandit,4.275833850026862,Epsilon Greedy
Bandit,5.496093613621491,Epsilon Greedy
Bandit,3.3971661206449815,Epsilon Greedy
Bandit,5.191910433926058,Epsilon Greedy
Bandit,4.937792870428953,Epsilon Greedy
Bandit,4.306883167569001,Epsilon Greedy
Bandit,4.008478264122997,Epsilon Greedy
Bandit,4.337749513027674,Epsilon Greedy
Bandit,3.8873638022387635,Epsilon Greedy
Bandit,3.076573674823402,Epsilon Greedy
Bandit,3.872518385704204,Epsilon Greedy
Bandit,2.7943635879184585,Epsilon Greedy
Bandit,4.476747845188646,Epsilon Greedy
Bandit,4.49205049795688,Epsilon Greedy
Bandit,5.026463416347737,Epsilon Greedy
Bandit,2.569624000720057,Epsilon Greedy
Bandit,4.054293763085134,Epsilon Greedy
Bandit,3.893346487520292,Epsilon Greedy
Bandit,3.4354561363469545,Epsilon Greedy
Bandit,4.04487775004118,Epsilon Greedy
Bandit,4.1318968814878545,Epsilon Greedy
Bandit,4.7860620392665725,Epsilon Greedy
Bandit,4.725094410715144,Epsilon Greedy
Bandit,2.2966669545333245,Epsilon Greedy
Bandit,3.5069732422923536,Epsilon Greedy
Bandit,3.4604942330898885,Epsilon Greedy
Bandit,5.123018149906067,Epsilon Greedy
Bandit,4.6397292642024075,Epsilon Greedy
Bandit,3.577551484695746,Epsilon Greedy
Bandit,4.665180139067213,Epsilon Greedy
Bandit,5.769208025550801,Epsilon Greedy
Bandit,3.701197770774218,Epsilon Greedy
Bandit,4.733350653145827,Epsilon Greedy
Bandit,4.223415466462002,Epsilon Greedy
Bandit,4.2118575048302915,Epsilon Greedy
Bandit,3.521728483182042,Epsilon Greedy
Bandit,6.157260168975608,Epsilon Greedy
Bandit,3.180457065651768,Epsilon Greedy
Bandit,3.100404416479628,Epsilon Greedy
Bandit,2.3554453136434446,Epsilon Greedy
Bandit,2.076532092355395,Epsilon Greedy
Bandit,3.2133625058779067,Epsilon Greedy
Bandit,4.914008480346057,Epsilon Greedy
Bandit,3.2911137379424167,Epsilon Greedy
Bandit,5.7463294388246915,Epsilon Greedy
Bandit,4.560883187263791,Epsilon Greedy
Bandit,4.345261667168133,Epsilon Greedy
Bandit,2.679768448102765,Epsilon Greedy
Bandit,4.118959099258082,Epsilon Greedy
Bandit,3.488740114238004,Epsilon Greedy
Bandit,2.203767596592305,Epsilon Greedy
Bandit,1.9370227162718665,Epsilon Greedy
Bandit,4.348521403901136,Epsilon Greedy
Bandit,3.0193780604527,Epsilon Greedy
Bandit,3.2709375378787606,Epsilon Greedy
Bandit,3.1213455799507797,Epsilon Greedy
Bandit,4.784622038214558,Epsilon Greedy
Bandit,4.563590041814429,Epsilon Greedy
Bandit,4.465538277116348,Epsilon Greedy
Bandit,5.191774014848285,Epsilon Greedy
Bandit,3.491778400344111,Epsilon Greedy
Bandit,3.869838956742328,Epsilon Greedy
Bandit,3.3242930923550724,Epsilon Greedy
Bandit,4.1375637871911595,Epsilon Greedy
Bandit,3.047271242132752,Epsilon Greedy
Bandit,3.2239495721854987,Epsilon Greedy
Bandit,6.621073716778255,Epsilon Greedy
Bandit,5.18105184375387,Epsilon Greedy
Bandit,2.9604256169831054,Epsilon Greedy
Bandit,2.417928827900868,Epsilon Greedy
Bandit,4.46961778448529,Epsilon Greedy
Bandit,2.8214018825848326,Epsilon Greedy
Bandit,5.441922760572991,Epsilon Greedy
Bandit,3.6726917920865447,Epsilon Greedy
Bandit,4.125320967414098,Epsilon Greedy
Bandit,4.675894557096237,Epsilon Greedy
Bandit,3.921223683723967,Epsilon Greedy
Bandit,4.518171110270483,Epsilon Greedy
Bandit,3.083283654294755,Epsilon Greedy
Bandit,3.333602643077581,Epsilon Greedy
Bandit,4.927001727837448,Epsilon Greedy
Bandit,4.271350696482984,Epsilon Greedy
Bandit,3.4386107970540656,Epsilon Greedy
Bandit,3.993996299301984,Epsilon Greedy
Bandit,4.961141546921855,Epsilon Greedy
Bandit,2.371986982064157,Epsilon Greedy
Bandit,2.76248686314861,Epsilon Greedy
Bandit,2.858237234793637,Epsilon Greedy
Bandit,4.834004083590646,Epsilon Greedy
Bandit,4.201514867801329,Epsilon Greedy
Bandit,2.1084910683593896,Epsilon Greedy
Bandit,2.2197483494887305,Epsilon Greedy
Bandit,0.31039100629148275,Epsilon Greedy
Bandit,3.3099135059968683,Epsilon Greedy
Bandit,5.03762541146564,Epsilon Greedy
Bandit,4.664247897947569,Epsilon Greedy
Bandit,5.086462447672836,Epsilon Greedy
Bandit,3.303071131325737,Epsilon Greedy
Bandit,5.025914529473881,Epsilon Greedy
Bandit,3.47299826218051,Epsilon Greedy
Bandit,3.3757601443108625,Epsilon Greedy
Bandit,3.182150221544948,Epsilon Greedy
Bandit,4.354586231335814,Epsilon Greedy
Bandit,2.262562623634149,Epsilon Greedy
Bandit,3.394157116111163,Epsilon Greedy
Bandit,3.9204305162624236,Epsilon Greedy
Bandit,4.013121789594194,Epsilon Greedy
Bandit,4.195641865987977,Epsilon Greedy
Bandit,4.857885310675455,Epsilon Greedy
Bandit,3.270617893189193,Epsilon Greedy
Bandit,4.076028960421144,Epsilon Greedy
Bandit,4.700585310798252,Epsilon Greedy
Bandit,3.9965864303125875,Epsilon Greedy
Bandit,1.5635449300399769,Epsilon Greedy
Bandit,3.5950844498453414,Epsilon Greedy
Bandit,3.4330827181521877,Epsilon Greedy
Bandit,3.234620157964242,Epsilon Greedy
Bandit,4.937354925245755,Epsilon Greedy
Bandit,5.030139443186553,Epsilon Greedy
Bandit,4.21929962080171,Epsilon Greedy
Bandit,2.6252917947069374,Epsilon Greedy
Bandit,3.447074807076529,Epsilon Greedy
Bandit,4.905662774363467,Epsilon Greedy
Bandit,6.004560071256398,Epsilon Greedy
Bandit,3.3072725191019403,Epsilon Greedy
Bandit,5.075152875919308,Epsilon Greedy
Bandit,2.249800415805254,Epsilon Greedy
Bandit,4.154853212334181,Epsilon Greedy
Bandit,2.65735312754633,Epsilon Greedy
Bandit,3.3292833566300954,Epsilon Greedy
Bandit,2.846874383099281,Epsilon Greedy
Bandit,4.398103460454315,Epsilon Greedy
Bandit,2.5011447492946752,Epsilon Greedy
Bandit,4.766847892640225,Epsilon Greedy
Bandit,3.415735638095549,Epsilon Greedy
Bandit,5.511246212264446,Epsilon Greedy
Bandit,4.361930782400384,Epsilon Greedy
Bandit,3.5649679795511475,Epsilon Greedy
Bandit,4.58703464018018,Epsilon Greedy
Bandit,3.455058206384855,Epsilon Greedy
Bandit,3.941038589304611,Epsilon Greedy
Bandit,4.376306128220464,Epsilon Greedy
Bandit,3.4845169603291053,Epsilon Greedy
Bandit,4.53558524268,Epsilon Greedy
Bandit,4.197472192717931,Epsilon Greedy
Bandit,3.7478357351816802,Epsilon Greedy
Bandit,4.5010808528148285,Epsilon Greedy
Bandit,3.468006538701966,Epsilon Greedy
Bandit,4.120935448388969,Epsilon Greedy
Bandit,4.474722334050118,Epsilon Greedy
Bandit,2.488728501819387,Epsilon Greedy
Bandit,3.481830223525801,Epsilon Greedy
Bandit,5.150459939821044,Epsilon Greedy
Bandit,3.711342733830175,Epsilon Greedy
Bandit,1.9805335319895243,Epsilon Greedy
Bandit,4.20652278422395,Epsilon Greedy
Bandit,3.701518877403005,Epsilon Greedy
Bandit,4.517574908980009,Epsilon Greedy
Bandit,5.091751141397118,Epsilon Greedy
Bandit,4.341429606386164,Epsilon Greedy
Bandit,1.5570958795099834,Epsilon Greedy
Bandit,4.335132631187724,Epsilon Greedy
Bandit,3.5243073138163536,Epsilon Greedy
Bandit,4.487646684658774,Epsilon Greedy
Bandit,5.059327016669369,Epsilon Greedy
Bandit,4.726573336823802,Epsilon Greedy
Bandit,4.6152954183948935,Epsilon Greedy
Bandit,2.6289919555244787,Epsilon Greedy
Bandit,4.7710697338093695,Epsilon Greedy
Bandit,4.200912818018547,Epsilon Greedy
Bandit,3.7340406701378144,Epsilon Greedy
Bandit,3.8190470538367096,Epsilon Greedy
Bandit,3.0523462842826987,Epsilon Greedy
Bandit,4.387666965437572,Epsilon Greedy
Bandit,5.228080624275005,Epsilon Greedy
Bandit,5.364690232647938,Epsilon Greedy
Bandit,5.554193093957319,Epsilon Greedy
Bandit,4.82768358412764,Epsilon Greedy
Bandit,3.270929109327238,Epsilon Greedy
Bandit,3.8553654713251997,Epsilon Greedy
Bandit,3.505922089471289,Epsilon Greedy
Bandit,4.329726921415152,Epsilon Greedy
Bandit,4.669364934042429,Epsilon Greedy
Bandit,3.3636748295280565,Epsilon Greedy
Bandit,3.092498788804041,Epsilon Greedy
Bandit,2.9430698757809455,Epsilon Greedy
Bandit,3.719173976906652,Epsilon Greedy
Bandit,5.936875916975516,Epsilon Greedy
Bandit,4.846568455884258,Epsilon Greedy
Bandit,4.617813001622578,Epsilon Greedy
Bandit,3.342075900382936,Epsilon Greedy
